date,bus_conf,cpi,vix,EPS_10YR
2018-09-01,-0.0009199999999999999,0.001776488,0.028160726,0.250229813
2018-10-01,-0.002186125,0.00283117,0.332864288,0.032715939
2018-11-01,-0.002245463,-0.000305,0.00190178,0.031746181
2018-12-01,-0.0033133259999999997,-0.001303006,0.222982209,0.033377812
2019-01-01,-0.0015961570000000002,-0.000206,-0.27491683100000003,0.030781024
2019-02-01,-0.001742395,0.002087212,-0.285075811,0.038687087
2019-03-01,-0.0013956620000000002,0.004635113,-0.051451569,0.037246181
2019-04-01,-0.0023488989999999998,0.004617626,-0.11863347199999999,-0.001034232
2019-05-01,-0.002162976,0.000176,0.225619638,0.002721794
2019-06-01,-0.00195293,0.000204,-0.055936991,0.003565768
2019-07-01,-0.002343573,0.0019615120000000003,-0.190147918,-0.086895885
2019-08-01,-0.00295584,0.000754,0.298917469,-0.082595885
2019-09-01,-0.002243276,0.001613834,-0.21981431399999998,-0.087793397
2019-10-01,-0.0007160000000000001,0.003321846,-0.005979254,0.20133191
2019-11-01,0.000234,0.0023334329999999998,-0.234999939,0.191730407
2019-12-01,0.001132938,0.0008289999999999999,0.08964138599999999,0.191230407
2020-01-01,0.0017926379999999998,0.0018709870000000002,0.013219018999999999,-0.511683766
2020-02-01,-0.001246802,0.000529,0.289775854,-0.529885906
2020-03-01,-0.0044333409999999995,-0.003236572,0.660027206,-0.5459752379999999
2020-04-01,-0.004836409,-0.007014271,-0.392798849,-0.46075407
2020-05-01,0.002573871,-0.000977,-0.34167749399999997,-0.474473969
2020-06-01,0.009175093,0.005208293,0.007151308,-0.49686740700000004
2020-07-01,0.007884327,0.005112063,-0.159426917,-0.047400859000000004
2020-08-01,0.0051203379999999995,0.003495035,-0.172608691,-0.04307224900000001
2020-09-01,0.0030408429999999997,0.002452441,0.17209783,-0.050307511
2020-10-01,0.002890636,0.001201711,0.060839004,-0.161491574
2020-11-01,0.0014979560000000002,0.001782108,-0.177757451,-0.163320902
2020-12-01,0.001918869,0.002420095,-0.117162708,-0.170072815
2021-01-01,0.001514467,0.002558813,0.101802854,-0.00959934
2021-02-01,0.002715498,0.003533958,-0.076466441,-0.014997362
2021-03-01,0.002258945,0.006163305,-0.059400277,-0.013697358
